,word,word_root,polarity
4275,머뭇머뭇하는,머뭇머뭇,1
4276,머뭇머뭇하는 모양,머뭇머뭇 모양,1
4277,머뭇하다,머뭇,1
4278,머저리,머저리,1
4279,먹기 싫은,먹 싫,1
4280,먹을 수 없게,먹 수 없,1
4281,먹음새가 좋아서,먹음새 좋,0
4282,먹지 못하는,먹 못하,1
4283,먹튀,먹,1
4284,먼지,먼지,1
4285,먼지 따위가,먼지 따위,1
4286,멀건,멀겋,1
4287,멀건 모양,멀겋 모양,1
4288,멀겋게,멀겋,1
4289,멀겋다,멀겋,1
4290,멀끔하게,멀끔,0
4291,멀끔하게 번듯이,멀끔 번듯이,0
4292,멀끔하다,멀끔,0
4293,멀끔한,멀끔,0
4294,멀끔한 모양,멀끔 모양,0
4295,멀끔히,멀끔,0
4296,멀끔히 가다듬어,멀끔 가다듬,0
4297,멀리하다,멀리하,1
4298,멀리함,멀리하,1
4299,멀쑥하게,멀쑥,0
4300,멀쑥하다,멀쑥,0
4301,멀쑥한,멀쑥,0
4302,멀쑥한 모양,멀쑥 모양,0
4303,멀어진 듯한,멀 듯하,1
4304,멀쩡하다,멀쩡,0
4305,멈칫하거나,멈칫하,1
4306,멋,멋,0
4307,멋들어지게,멋들어지,0
4308,멋들어지게 부드럽고,멋들어지 부드럽,0
4309,멋스러운,멋,0
4310,멋스러운 경치를,멋 경치,0
4311,멋스럽다,멋,0
4312,멋없다,멋없,1
4313,멋없이,멋,1
4314,멋없이 가볍게,멋 가볍,1
4315,멋없이 걷는,멋 걷,1
4316,멋없이 까다롭게,멋 까다롭,1
4317,멋없이 까다롭다,멋 까다롭,1
4318,멋없이 우쭐하는,멋 우쭐,1
4319,멋없이 우쭐하다,멋 우쭐,1
4320,멋없이 행동하는,멋 행동,1
4321,멋없이 행동하다,멋 행동,1
4322,멋없이 흔들리는,멋 흔들리,1
4323,멋없이 흔들리다,멋 흔들리,1
4324,멋을,멋,0
4325,멋이 없다,멋 없,1
4326,멋이 있는,멋 있,0
4327,멋이 있다,멋 있,0
4328,멋이나,멋,0
4329,멋있거나,멋있,0
4330,멋있는,멋있,0
4331,멋있다,멋있,0
4332,멋쟁이,멋쟁이,0
4333,멋지게,멋지,0
4334,멋지고,멋지,0
4335,멋지고 부드러운,멋지 부드럽,0
4336,멋지고 훌륭한,멋지 훌륭,0
4337,멋지다,멋지,0
4338,멋진,멋지,0
4339,멋쩍거나,멋쩍,1
4340,멋쩍고,멋쩍,1
4341,멋쩍다,멋쩍,1
4342,멋쩍은,멋쩍,1
4343,멋쩍은 사람,멋쩍 사람,1
4344,멋쩍음,멋쩍,1
4345,멍청이,멍청이,1
4346,멍청하거나,멍청,1
4347,멍청하고,멍청,1
4348,멍청하다,멍청,1
4349,멍청한,멍청,1
4350,멍청한 모양,멍청 모양,1
4351,멍청한 사람,멍청 사람,1
4352,멍청한 정도로,멍청 정도,1
4353,멍하고,멍,1
4354,멍하고 앞이,멍 앞,1
4355,멍한,멍,1
4356,멍한 모양,멍 모양,1
4357,멍한 상태로,멍 상태,1
4358,메말라,메마르,1
4359,메스꺼움,메스껍,1
4360,메스꺼워,메스껍,1
4361,메스꺼워 구역질이,메스껍 구역질,1
4362,메스꺼워 토하며,메스껍 토하,1
4363,메스껍고,메스껍,1
4364,메스껍고 느끼하다,메스껍 느끼,1
4365,메스껍고 느끼해지다,메스껍 느끼,1
4366,메스껍다,메스껍,1
4367,메슥메슥하여,메슥메슥,1
4368,메슥메슥한,메슥메슥,1
4369,메슥메슥한 느낌이,메슥메슥 느낌,1
4370,멘붕,메,1
4371,면색여토하다,면색여토하,1
4372,면직을,면직,1
4373,면직을 당하다,면직 당하,1
4374,멸망시키다,멸망,1
4375,멸망함,멸망,1
4376,멸명되다,멸명되,1
4377,멸시,멸시,1
4378,멸시감,멸시감,1
4379,멸시당하는,멸시,1
4380,멸시당하는 느낌,멸시 느낌,1
4381,멸시되다,멸시,1
4382,멸시하거나,멸시,1
4383,멸시하다,멸시,1
4384,멸여,멸,1
4385,멸여되다,멸여되,1
4386,멸여하다,멸여하,1
4387,명랑하고,명랑,0
4388,명랑하고 천진하게,명랑 천진,0
4389,명랑하다,명랑,0
4390,명량하고,명,0
4391,명량하다,명량,0
4392,명량한,명량,0
4393,명령을 거짓으로,명령 거짓,1
4394,명망을 잃거나,명망 잃,1
4395,명망을 잃다,명망 잃,1
4396,명망을 잃음,명망 잃,1
4397,명망이 높은,명망 높,0
4398,명백하지 않은,명백 않,1
4399,명복을 빌고,명복 빌,0
4400,명복을 빌다,명복 빌,0
4401,명성,명성,0
4402,명성이 높다,명성 높,1
4403,명예,명예,0
4404,명예 훼손,명예 훼손,1
4405,명예로운,명예,0
4406,명예롭다,명예,0
4407,명예롭지 못한,명예 못하,1
4408,명예훼손,명예,1
4409,명존세,명,1
4410,명쾌하다,명쾌,0
4411,명쾌한,명쾌,0
4412,명쾌함,명쾌,0
4413,모두 잃거나,모두 잃,1
4414,모두 지쳐,모두 지치,1
4415,모략,모략,1
4416,모르거나,모르,1
4417,모르게 없어져,모르 없,1
4418,모르는,모르,1
4419,모르는 듯하다,모르 듯하,1
4420,모르는 모양,모르 모양,1
4421,모르는 사람,모르 사람,1
4422,모르는 체하다,모르 체하,1
4423,모르는 체하며,모르 체하,1
4424,모르는 체함,모르 체하,1
4425,모범으로,모범,0
4426,모범으로 삼아,모범 삼,0
4427,모범이 될,모범 되,0
4428,모순,모순,1
4429,모순되다,모순,1
4430,모순된,모순,1
4431,모순된 것을,모순 것,1
4432,모순을 초월한,모순 초월,0
4433,모시,모시,1
4434,모양,모양,-1
4435,모양새가 밉살스러운,모양새 밉살스럽,1
4436,모양이 꼼꼼하고,모양 꼼꼼,0
4437,모양이 아름다워,모양 아름답,0
4438,모양이 흉하게,모양 흉하,1
4439,모양이 흉하고,모양 흉,1
4440,모여 수선스럽게,모이 수선,1
4441,모욕,모욕,1
4442,모욕을,모욕,1
4443,모욕을 당하거나,모욕 당하,1
4444,모자라 아쉽거나,모자라 아쉽,1
4445,모자라거나,모자라,1
4446,모자라거나 낮다,모자라 낮,1
4447,모자라거나 없어서,모자라 없,1
4448,모자라게 되다,모자라 되,1
4449,모자라기는,모자라,1
4450,모자라는,모자라,1
4451,모자라는 듯하다,모자라 듯하,1
4452,모자라는 상태를,모자라 상태,1
4453,모자라다,모자라,1
4454,모자라서,모자,1
4455,모자라서 안타깝고,모자 안타깝,1
4456,모자란,모자라,1
4457,모자란 듯하다,모자라 듯하,1
4458,모자란 듯한,모자라 듯하,1
4459,모자람이 없을,모자람 없,0
4460,모자람이 없이,모자람 없이,0
4461,모조리 뒤지어 훔치다,모조리 뒤지 훔치,1
4462,모조리 파괴되어,모조리 파괴,1
4463,모조리 파괴하여,모조리 파괴,1
4464,모조리 훔치거나,모조리 훔치,1
4465,모진,모질,1
4466,모진 고통을,모질 고통,1
4467,모질게,모질,1
4468,모질고,모질,1
4469,모질고 억세다,모질 억세,1
4470,모질고 잔인한,모질 잔인,1
4471,모질다,모질,1
4472,모짊,모질,1
4473,모호하거나,모호,1
4474,모호하게,모호,1
4475,모호하게 하다,모호 하다,1
4476,모호하다,모호,1
4477,모호하여,모호,1
4478,목구멍에 걸려,목구멍 걸리,1
4479,목구멍이 헐어서,목구멍 헐,1
4480,목소리가 쉰,목소리 쉬,1
4481,목숨을 끊다,목숨 끊,1
4482,목숨이 거의 다 되어,목숨 거의 다 되,1
4483,목숨이 거의 다 된 생태,목숨 거의 다 되 생태,1
4484,목숨이 얼마 남지 않은,목숨 얼마 남 않,1
4485,목숨이 위태로울,목숨 위태,1
4486,목이 마르고,목 마르,1
4487,목이 뻣뻣해지기도,목 뻣뻣,1
4488,목이 잠기는,목 잠기,1
4489,목이 텁텁하여,목 텁텁,1
4490,목적을 달성한,목적 달성,0
4491,목적을 이룸,목적 이루,0
4492,몰래,몰래,1
4493,몰래 가지다,몰래 가지,1
4494,몰래 사고파는,몰래 사고팔,1
4495,몰래 삼,몰래 삼,1
4496,몰래 팖,몰래 팔,1
4497,몰래 훔치거나,몰래 훔치,1
4498,몰래 훔치다,몰래 훔치,1
4499,몰래 훔침으로써,몰래 훔치,1
4500,몰아대거나,몰아대,1
4501,몰아대다,몰아대,1
4502,몰아붙이듯이,몰아붙이,1
4503,몰아붙이듯이 공격하다,몰아붙이 공격,1
4504,몰아세우다,몰아세우,1
4505,몰아쳐서,몰아치,1
4506,몰인정,몰인정,1
4507,몸가짐을 점잖고,몸가짐 점잖,0
4508,몸가짐이 의젓하고,몸가짐 의젓,0
4509,몸보신하다,몸보신,0
4510,몸살,몸살,1
4511,몸살나다,몸살,1
4512,몸에 부스럼이나,몸 부스럼,1
4513,몸을 가누지 못함,몸 가누 못하,1
4514,몸을 깜찍하게,몸 깜찍,0
4515,몸을 단련하거나,몸 단련,0
4516,몸을 더럽히다,몸 더럽히,1
4517,몸을 뒤척거리다,몸 뒤척거리,1
4518,몸을 보하는,몸 보하,0
4519,몸을 움츠리는,몸 움츠리,1
4520,몸을 움츠린다는,몸 움츠리,1
4521,몸을 움츠림을,몸 움츠리,1
4522,몸을 조리함,몸 조리,0
4523,몸을 튼튼하게,몸 튼튼,0
4524,몸이 거북하다,몸 거북,1
4525,몸이 건강하고,몸 건강,0
4526,몸이 굳어지다,몸 굳어지,1
4527,몸이 떨리는,몸 떨리,1
4528,몸이 불편하거나,몸 불편,1
4529,몸이 불편하다,몸 불편,1
4530,몸이 불편하여,몸 불편,1
4531,몸이 불편함,몸 불편,1
4532,몸이 붓고,몸 붓,1
4533,몸이 붓는,몸 붓,1
4534,몸이 뻐근하게,몸 뻐근,1
4535,몸이 실하고,몸 실하,0
4536,몸이 야위는,몸 야위,1
4537,몸이 야위어,몸 야위,1
4538,몸이 약하거나,몸 약하,1
4539,몸이 약하여,몸 약,1
4540,몸이 약하여서,몸 약,1
4541,몸이 약하여져서,몸 약,1
4542,몸이 여위게,몸 여위,1
4543,몸이 여위고,몸 여위,1
4544,몸이 여위어,몸 여위,1
4545,몸이 움츠러들거나,몸 움츠러들,1
4546,몸이 지쳐,몸 지치,1
4547,몸이 참,몸 참,1
4548,몸이 허약하여,몸 허약,1
4549,몸이 회복되다,몸 회복,0
4550,몸져눕게,몸져눕,1
4551,몸져눕게 만들다,몸져눕 만들,1
4552,몸져눕는,몸져눕,1
4553,몸져눕는 상태가,몸져눕 상태,1
4554,몸짱,몸짱,0
4555,몹시 가난하고,몹시 가난,1
4556,몹시 가난하여,몹시 가난,1
4557,몹시 가난한,몹시 가난,1
4558,몹시 가렵고,몹시 가렵,1
4559,몹시 가쁘고,몹시 가쁘,1
4560,몹시 갑갑하고,몹시 갑갑,1
4561,몹시 거북스럽게,몹시 거북,1
4562,몹시 거북하거나,몹시 거북,1
4563,몹시 거칠게,몹시 거치,1
4564,몹시 거칠고,몹시 거칠,1
4565,몹시 거칠다,몹시 거칠,1
4566,몹시 거칠어,몹시 거칠,1
4567,몹시 겁을,몹시 겁,1
4568,몹시 게으름을,몹시 게으름,1
4569,몹시 경망스럽게,몹시 경망,1
4570,몹시 고단하다,몹시 고단,1
4571,몹시 고단하여,몹시 고단,1
4572,몹시 고생스러운,몹시 고생,1
4573,몹시 고통을,몹시 고통,1
4574,몹시 괴로운,몹시 괴롭,1
4575,몹시 괴롭고,몹시 괴롭,1
4576,몹시 괴롭다,몹시 괴롭,1
4577,몹시 괴롭히거나,몹시 괴롭히,1
4578,몹시 구속하다,몹시 구속,1
4579,몹시 군색함,몹시 군색,1
4580,몹시 군소리를,몹시 군소리,1
4581,몹시 굳은,몹시 굳,1
4582,몹시 굼뜨고,몹시 굼뜨,1
4583,몹시 궁하고,몹시 궁,1
4584,몹시 귀찮게,몹시 귀찮,1
4585,몹시 귀찮아하도록,몹시 귀찮,1
4586,몹시 긴장하거나,몹시 긴장,1
4587,몹시 까불어서,몹시 까불,1
4588,몹시 까칠하다,몹시 까칠,1
4589,몹시 꺼불다,몹시 꺼불,1
4590,몹시 꺼칠하다,몹시 꺼칠,1
4591,몹시 끌리도록,몹시 끌리,0
4592,몹시 난처하거나,몹시 난처,1
4593,몹시 낡고,몹시 낡,1
4594,몹시 노엽거나,몹시 노엽,1
4595,몹시 노하여,몹시 노하,1
4596,몹시 놀라,몹시 놀라,1
4597,몹시 놀라거나,몹시 놀라,1
4598,몹시 느리고,몹시 느리,1
4599,몹시 답답하고,몹시 답답,1
4600,몹시 답답한,몹시 답답,1
4601,몹시 대단하고,몹시 대단,0
4602,몹시 더듬는,몹시 더듬,1
4603,몹시 더러운,몹시 더러운,1
4604,몹시 더러워진,몹시 더러워지,1
4605,몹시 더럽고,몹시 더럽,1
4606,몹시 더럽다,몹시 더럽,1
4607,몹시 더운,몹시 덥,1
4608,몹시 두려워서,몹시 두렵,1
4609,몹시 두렵고,몹시 두렵,1
4610,몹시 뒤엉키어,몹시 뒤엉키,1
4611,몹시 따뜻하다,몹시 따뜻,0
4612,몹시 딱하고,몹시 딱하,1
4613,몹시 뜨거운,몹시 뜨겁,1
4614,몹시 뜨겁다,몹시 뜨겁,1
4615,몹시 만족스러운,몹시 만족,0
4616,몹시 많거나,몹시 많,0
4617,몹시 멋없이,몹시 멋,1
4618,몹시 메스꺼워,몹시 메스껍,1
4619,몹시 못마땅하거나,몹시 못마땅,1
4620,몹시 못살게,몹시 못살,1
4621,몹시 무덥고,몹시 무덥,1
4622,몹시 무서운,몹시 무섭,1
4623,몹시 무섭거나,몹시 무섭,1
4624,몹시 무질서하게,몹시 무질서하,1
4625,몹시 미련하거나,몹시 미련,1
4626,몹시 미련하고,몹시 미련,1
4627,몹시 미련한,몹시 미련,1
4628,몹시 미움을,몹시 미움,1
4629,몹시 바쁘게,몹시 바쁘,1
4630,몹시 반드러운,몹시 반드럽,0
4631,몹시 반드럽다,몹시 반드럽,0
4632,몹시 버릇없이,몹시 버릇없이,1
4633,몹시 번드럽다,몹시 번,0
4634,몹시 분하거나,몹시 분하,1
4635,몹시 분하고,몹시 분하,1
4636,몹시 분하여,몹시 분하,1
4637,몹시 불평스럽게,몹시 불평,1
4638,몹시 비굴하게,몹시 비굴,1
4639,몹시 사나운,몹시 사납,1
4640,몹시 사납다,몹시 사납,1
4641,몹시 사랑스럽다,몹시 사랑,0
4642,몹시 사랑하거나,몹시 사랑,0
4643,몹시 사랑하고,몹시 사랑,0
4644,몹시 살기,몹시 살,1
4645,몹시 상하다,몹시 상하,1
4646,몹시 상한,몹시 상한,1
4647,몹시 상함,몹시 상하,1
4648,몹시 샐그러뜨리며,몹시 샐그러뜨리,1
4649,몹시 샘바르고,몹시 샘,1
4650,몹시 서두르며,몹시 서두르,1
4651,몹시 설레어,몹시 설레,0
4652,몹시 성을,몹시 성,1
4653,몹시 소란하고,몹시 소란,1
4654,몹시 소모되어,몹시 소모,1
4655,몹시 수척하다,몹시 수척,1
4656,몹시 쉬거나,몹시 쉬,1
4657,몹시 슬퍼하면서,몹시 슬퍼하,1
4658,몹시 슬프게,몹시 슬프,1
4659,몹시 슬프고,몹시 슬프,1
4660,몹시 시끄럽고,몹시 시끄럽,1
4661,몹시 시끄럽다,몹시 시끄럽,1
4662,몹시 시들한,몹시 시들,1
4663,몹시 시장하거나,몹시 시장,1
4664,몹시 시큰둥한,몹시 시큰둥,1
4665,몹시 싫어하는,몹시 싫어하,1
4666,몹시 싫어하여,몹시 싫어하,1
4667,몹시 싫어함을,몹시 싫어하,1
4668,몹시 심하게,몹시 심하,1
4669,몹시 심하여,몹시 심하,1
4670,몹시 심한,몹시 심하,1
4671,몹시 싱겁게,몹시 싱겁,1
4672,몹시 싸늘한,몹시 싸늘,1
4673,몹시 쑤시고,몹시 쑤시,1
4674,몹시 쓰리고,몹시 쓰리,1
4675,몹시 씁쓰레하게,몹시 씁쓰레,1
4676,몹시 아끼고,몹시 아끼,0
4677,몹시 아니꼽다,몹시 아니꼽,1
4678,몹시 아리고,몹시 아리,1
4679,몹시 아쉽다,몹시 아쉽,1
4680,몹시 아프거나,몹시 아프,1
4681,몹시 아프게,몹시 아프,1
4682,몹시 아프고,몹시 아프,1
4683,몹시 아픈,몹시 아프,1
4684,몹시 악독하게,몹시 악독,1
4685,몹시 악한,몹시 악한,1
4686,몹시 안타깝게,몹시 안타깝,1
4687,몹시 앓는,몹시 앓,1
4688,몹시 앓다,몹시 앓,1
4689,몹시 앓음,몹시 앓,1
4690,몹시 암상스럽게,몹시 암상,1
4691,몹시 애를,몹시 애,1
4692,몹시 애쓰다,몹시 애쓰,1
4693,몹시 야무지고,몹시 야무지,0
4694,몹시 야위고,몹시 야위,1
4695,몹시 야윈,몹시 야위,1
4696,몹시 약하여지는,몹시 약,1
4697,몹시 어긋나고,몹시 어긋나,1
4698,몹시 어려운,몹시 어렵,1
4699,몹시 어색하거나,몹시 어색,1
4700,몹시 어수선하게,몹시 어,1
4701,몹시 어수선하다,몹시 어수,1
4702,몹시 어수선한,몹시 어,1
4703,몹시 어지러워,몹시 어지럽,1
4704,몹시 어지럽고,몹시 어지럽,1
4705,몹시 억누르는,몹시 억누르,1
4706,몹시 억누르다,몹시 억누르,1
4707,몹시 억울하거나,몹시 억울,1
4708,몹시 언짢거나,몹시 언짢,1
4709,몹시 얼떨떨하다,몹시 얼떨떨,1
4710,몹시 얽은,몹시 얽,1
4711,몹시 여윈,몹시 여위,1
4712,몹시 외로워하다,몹시 외로,1
4713,몹시 요망스럽게,몹시 요망,1
4714,몹시 우물거리며,몹시 우물거리,1
4715,몹시 우물쭈물하는,몹시 우물쭈물,1
4716,몹시 우직스럽게,몹시 우직,1
4717,몹시 울렁거리는,몹시 울렁거리,1
4718,몹시 울렁거리다,몹시 울렁거리,1
4719,몹시 원망스럽고,몹시 원망,1
4720,몹시 원망하듯,몹시 원망,1
4721,몹시 위태로움,몹시 위태,1
4722,몹시 자지러지게,몹시 자지러지,1
4723,몹시 즐겨서,몹시 즐기,0
4724,몹시 즐기는,몹시 즐기,0
4725,몹시 지저분하게,몹시 지저분,1
4726,몹시 지쳐,몹시 지치,1
4727,몹시 지쳐서,몹시 지치,1
4728,몹시 지치거나,몹시 지치,1
4729,몹시 지친,몹시 지치,1
4730,몹시 찡그리다,몹시 찡그리,1
4731,몹시 참혹함을,몹시 참혹,1
4732,몹시 초라하다,몹시 초라,1
4733,몹시 취하여,몹시 취하,1
4734,몹시 침침해지다,몹시 침,1
4735,몹시 탄식하다,몹시 탄식,1
4736,몹시 피곤하거나,몹시 피곤,1
4737,몹시 피로하여,몹시 피로,1
4738,몹시 하찮고,몹시 하찮,1
4739,몹시 해지거나,몹시 해지,1
4740,몹시 허둥거리는,몹시 허둥거리,1
4741,몹시 허약할,몹시 허약,1
4742,몹시 허약해진,몹시 허약,1
4743,몹시 허전하다,몹시 허전,1
4744,몹시 허전한,몹시 허전,1
4745,몹시 호된,몹시 호되,1
4746,몹시 화가,몹시 화가,1
4747,몹시 화나게,몹시 화나,1
4748,몹시 화를,몹시 화,1
4749,몹시 흉악하게,몹시 흉악,1
4750,몹시 흉악하다,몹시 흉악,1
4751,몹시 흉악한,몹시 흉악,1
4752,몹시 흉악함,몹시 흉악,1
4753,몹시 흉하거나,몹시 흉,1
4754,몹시 흐려지다,몹시 흐리,1
4755,몹시 흐리멍덩하게,몹시 흐리멍덩,1
4756,몹시 흥분하거나,몹시 흥분,1
4757,몹시 희다,몹시 희,-1
4758,몹시 힘겹게,몹시 힘겹,1
4759,몹시 힘들거나,몹시 힘들,1
4760,몹쓸,몹쓸,1
4761,몹쓸 행동을,몹쓸 행동,1
4762,못,못,-1
4763,못 가누다,못 가누,1
4764,못 견디게,못 견디,1
4765,못 견디다,못 견디,1
4766,못 되다,못 되,1
4767,못 되도록,못 되도록,1
4768,못 미쳐,못 미치,1
4769,못 쓰게,못 쓰,1
4770,못 하게,못 하,1
4771,못 하게 하다,못 하 하다,1
